TransactionID,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,PurchaseQuantity,PurchasePrice,PurchaseDate,Country
611,645,Bailey Stewart,218,Printer,Electronics,1,706.66,2024-04-03,Antarctica (the territory South of 60 deg S)
612,883,William Ali,238,Television,Electronics,4,87.16,2023-12-15,Samoa
613,941,Taylor Hill,299,Router,Electronics,4,19.19,2023-09-06,Botswana
614,234,Phillip Salazar,234,Refrigerator,Home Appliances,4,697.09,2024-02-16,Mongolia
615,727,David Mcdaniel,245,Refrigerator,Home Appliances,2,389.24,2023-07-26,Portugal
616,898,Jonathan Jacobs,291,Laptop,Electronics,3,373.89,2024-03-04,Holy See (Vatican City State)
617,288,Katherine Taylor,224,Microwave,Home Appliances,4,775.73,2023-09-21,Antigua and Barbuda
618,518,Alexis Nelson,252,Headphones,Electronics,1,535.2,2023-09-20,Samoa
619,787,Norma Jones DVM,256,Smart Bulb,Electronics,2,445.7,2024-05-27,New Zealand
620,601,Sharon Clay,254,Headphones,Electronics,4,619.92,2023-11-30,Singapore
621,142,Samantha Cortez,250,Vacuum Cleaner,Home Appliances,1,897.63,2024-02-18,Wallis and Futuna
622,860,Kimberly Davidson,290,Laptop,Electronics,5,732.71,2024-04-26,Argentina
623,633,Jesus Rich,231,Coffee Maker,Home Appliances,3,793.17,2024-01-13,Martinique
624,505,Mrs. Jasmine Hubbard,206,Smartwatch,Electronics,1,255.69,2023-09-07,French Guiana
625,550,Eric Carey,259,Blender,Home Appliances,3,213.39,2023-08-29,Jamaica
626,401,Amy Black,218,Printer,Electronics,3,649.71,2023-12-23,Switzerland
627,761,Nathan Wilson,299,Tablet,Electronics,4,121.62,2024-02-08,Wallis and Futuna
628,812,Jenna Morris,203,Electric Kettle,Home Appliances,1,533.0,2023-09-03,Korea
629,704,Stephanie Khan,211,Camera,Electronics,3,140.66,2023-10-01,Gibraltar
630,808,Michelle Martin,293,Toaster,Home Appliances,5,686.11,2023-08-12,Bermuda
631,216,Madison Miller,290,Refrigerator,Home Appliances,1,591.49,2023-11-22,Saint Lucia
632,910,Lisa Moore,270,Smartwatch,Electronics,2,49.43,2023-11-20,Aruba
633,886,George Savage,219,Printer,Electronics,5,293.62,2023-08-27,Trinidad and Tobago
634,248,Michael Barnes,239,Coffee Maker,Home Appliances,4,91.6,2024-04-04,Seychelles
635,556,Christopher Roach,225,Smartwatch,Electronics,1,316.81,2023-06-27,Niger
636,883,Jimmy Foley,269,Headphones,Electronics,5,333.48,2024-05-04,Albania
637,722,Cynthia Chapman,260,Smartwatch,Electronics,4,732.66,2023-12-19,Ireland
638,552,Kyle Sanchez,270,Smartphone,Electronics,2,95.35,2023-10-12,Nicaragua
639,743,Samantha Williams,218,Refrigerator,Home Appliances,4,616.17,2023-07-17,Palau
640,457,Scott Estrada,277,Smartwatch,Electronics,2,128.25,2023-10-19,Greenland
641,189,Jason Thompson,286,Smartphone,Electronics,2,501.45,2023-10-14,New Caledonia
642,776,Linda Cobb,222,Heater,Home Appliances,5,785.16,2023-12-19,San Marino
643,692,Andrew Mack,241,Microwave,Home Appliances,3,135.66,2023-11-16,Ukraine
644,488,Olivia Bridges,208,Refrigerator,Home Appliances,1,341.66,2023-10-17,Latvia
645,237,Scott Murphy,252,Washing Machine,Home Appliances,5,73.23,2024-01-15,Cote d'Ivoire
646,812,Anthony Duncan,280,Tablet,Electronics,4,515.67,2024-01-17,Benin
647,595,Lisa French,290,Tablet,Electronics,5,175.21,2023-10-15,Japan
648,723,Debbie Andrews,279,Smartwatch,Electronics,1,895.33,2023-11-10,Vanuatu
649,232,Kathleen Daniel,263,Television,Electronics,5,12.54,2024-01-03,Sri Lanka
650,284,Crystal Roberts,224,Television,Electronics,1,477.05,2023-06-26,British Indian Ocean Territory (Chagos Archipelago)
651,124,Robert Mclaughlin,226,Microwave,Home Appliances,2,931.85,2024-05-01,New Zealand
652,524,Gene Castro,281,Router,Electronics,4,232.27,2023-09-16,Algeria
653,755,Douglas Tyler,239,Printer,Electronics,3,278.55,2023-10-20,Macedonia
654,663,Aaron Jennings,243,Smart Bulb,Electronics,3,128.21,2023-11-26,Saint Kitts and Nevis
655,682,Alyssa Thompson,242,Headphones,Electronics,2,806.29,2024-05-14,Guadeloupe
656,788,John Johnson,217,Printer,Electronics,1,878.22,2023-12-29,Cape Verde
657,742,Sean Huang,259,Washing Machine,Home Appliances,3,95.52,2024-04-25,Suriname
658,523,Amy Meyer,272,Blender,Home Appliances,3,208.66,2024-04-02,Philippines
659,423,Alicia Ray,242,Electric Kettle,Home Appliances,2,469.29,2024-05-01,United States Virgin Islands
660,914,Wayne Ramirez,203,Vacuum Cleaner,Home Appliances,5,762.88,2023-11-04,Honduras
661,741,Carol Obrien,223,Headphones,Electronics,1,933.07,2024-02-12,Brazil
662,985,Elizabeth Hodge,290,Television,Electronics,5,352.96,2023-07-08,Faroe Islands
663,523,Shawn Watson,238,Camera,Electronics,1,761.34,2023-09-17,Mali
664,409,James Johnson,225,Washing Machine,Home Appliances,1,213.14,2024-06-14,Bermuda
665,554,Rebecca Stein,219,Printer,Electronics,4,961.57,2023-09-07,Guam
666,595,Kelly Rowe,218,Smartwatch,Electronics,1,53.46,2024-04-19,Tunisia
667,200,Teresa Rhodes,216,Router,Electronics,4,703.84,2023-09-13,Saint Kitts and Nevis
668,137,Miguel Boyd,200,Air Conditioner,Home Appliances,1,584.96,2023-10-24,Venezuela
669,145,Linda Miller,259,Printer,Electronics,1,595.98,2024-06-05,Aruba
670,205,Mary Edwards,273,Printer,Electronics,2,244.4,2024-04-15,Georgia
671,754,Erica Lee,235,Toaster,Home Appliances,4,703.72,2024-01-18,Ghana
672,891,Bruce Hernandez,235,Toaster,Home Appliances,4,279.24,2023-08-09,American Samoa
673,737,Ashley Daniels,270,Television,Electronics,2,782.14,2023-10-27,Faroe Islands
674,244,Regina Andrews,221,Headphones,Electronics,1,172.73,2023-07-23,Georgia
675,727,Kimberly Williams,203,Toaster,Home Appliances,4,129.53,2023-12-25,United Kingdom
676,791,James Miller,250,Vacuum Cleaner,Home Appliances,4,315.22,2023-09-03,Romania
677,710,Lori Vaughn,257,Refrigerator,Home Appliances,1,166.04,2024-02-20,Guinea-Bissau
678,419,Craig Chang,268,Electric Kettle,Home Appliances,1,222.87,2023-07-26,Uzbekistan
679,873,Laura Davis,289,Microwave,Home Appliances,1,714.05,2023-12-24,Bhutan
680,566,Matthew Miranda,260,Coffee Maker,Home Appliances,5,58.46,2023-09-23,Yemen
681,329,Steven Scott,246,Washing Machine,Home Appliances,2,40.77,2023-11-25,Cocos (Keeling) Islands
682,816,Erin Valencia,241,Air Conditioner,Home Appliances,5,750.6,2023-12-19,Libyan Arab Jamahiriya
683,130,Brian Mendoza,221,Laptop,Electronics,4,110.89,2023-10-13,Seychelles
684,456,Bethany Garcia,291,Laptop,Electronics,1,71.05,2024-04-30,Botswana
685,433,Andrea Turner,259,Headphones,Electronics,2,825.44,2023-11-28,Namibia
686,523,David Moore,261,Refrigerator,Home Appliances,5,590.26,2023-11-22,Bahrain
687,448,Michael Reynolds,255,Smartphone,Electronics,1,205.77,2024-02-01,Solomon Islands
688,450,Cynthia Bates,209,Microwave,Home Appliances,1,906.03,2024-04-08,Venezuela
689,828,Katelyn Vargas,259,Refrigerator,Home Appliances,1,942.86,2023-10-30,Micronesia
690,199,Casey Blanchard,208,Headphones,Electronics,5,438.82,2024-02-13,Botswana
691,801,Patricia Gray,263,Air Conditioner,Home Appliances,1,388.9,2024-03-02,Panama
692,162,Robert Clay,296,Microwave,Home Appliances,3,222.57,2024-02-28,Sudan
693,100,Mary Chavez,237,Smartwatch,Electronics,3,451.55,2023-11-24,New Zealand
694,691,Daniel Rich,238,Smartphone,Electronics,5,622.98,2024-02-02,South Africa
695,795,Tony Graham,244,Smartwatch,Electronics,4,417.87,2023-07-30,Mozambique
696,108,Kayla Abbott,237,Blender,Home Appliances,1,286.98,2023-07-20,Heard Island and McDonald Islands
697,662,April Castro,245,Printer,Electronics,2,646.23,2023-08-07,Tokelau
698,388,Cynthia Park,250,Router,Electronics,1,989.51,2024-02-23,Ghana
699,828,James Gardner,284,Air Conditioner,Home Appliances,5,783.62,2023-09-01,Lebanon
700,242,James Middleton,253,Electric Kettle,Home Appliances,5,328.39,2023-08-24,France
701,993,Brandy Jones,202,Microwave,Home Appliances,1,325.69,2023-08-20,Saint Helena
702,598,Vanessa Taylor,217,Smartphone,Electronics,3,68.01,2024-03-01,Sri Lanka
703,525,Stephanie Dominguez,254,Heater,Home Appliances,3,769.17,2024-02-23,Cocos (Keeling) Islands
704,565,Kristen Cole,245,Headphones,Electronics,1,255.38,2023-09-21,Colombia
705,534,Laura Bradford,230,Smartwatch,Electronics,5,818.12,2024-03-28,Macao
706,375,Joshua Richardson,204,Television,Electronics,5,848.04,2024-02-01,Liberia
707,821,Kevin Nixon,210,Toaster,Home Appliances,2,184.34,2023-08-20,Saint Lucia
708,848,Shannon Christensen,235,Toaster,Home Appliances,5,37.92,2023-12-23,Malaysia
709,180,Lisa Sanchez,280,Electric Kettle,Home Appliances,5,150.68,2024-04-09,Panama
710,784,Mark Yates,239,Tablet,Electronics,5,315.96,2024-02-19,Austria
711,451,Alexandra Gibson,260,Blender,Home Appliances,1,65.61,2024-02-03,Saint Martin
712,439,Tyler Yates,237,Smartphone,Electronics,5,483.21,2023-08-30,Argentina
713,811,Nicole Acosta,272,Electric Kettle,Home Appliances,2,808.38,2023-10-05,Bahamas
714,744,Christopher Williams,237,Microwave,Home Appliances,3,68.96,2024-05-05,Saint Pierre and Miquelon
715,739,John Martinez,209,Smart Bulb,Electronics,2,776.62,2024-05-21,Slovenia
716,384,Luis Hill,232,Refrigerator,Home Appliances,3,707.49,2023-07-01,Saint Vincent and the Grenadines
717,214,Susan Stevenson,284,Electric Kettle,Home Appliances,1,343.2,2023-12-16,Heard Island and McDonald Islands
718,927,Richard Young,223,Microwave,Home Appliances,2,735.03,2024-05-01,Malta
719,982,William Coffey,276,Air Conditioner,Home Appliances,3,182.46,2024-06-22,Swaziland
720,257,Nicole Gutierrez,249,Vacuum Cleaner,Home Appliances,5,816.31,2023-09-26,Panama
721,550,Carol Lane,244,Washing Machine,Home Appliances,3,136.07,2023-07-17,Norway
722,370,Audrey Jackson,251,Smart Bulb,Electronics,4,852.25,2023-12-27,Gabon
723,587,Nicole Patel,248,Headphones,Electronics,5,325.03,2024-03-17,Romania
724,499,Charles Berg,201,Smart Bulb,Electronics,1,937.32,2023-10-16,Vanuatu
725,916,Michael Nixon,287,Camera,Electronics,1,245.62,2023-07-11,Bhutan
726,644,Tina Reynolds,283,Microwave,Home Appliances,1,823.45,2024-05-24,Faroe Islands
727,443,Robert Scott,274,Air Conditioner,Home Appliances,1,272.56,2023-11-24,Kyrgyz Republic
728,891,Dana Powers,298,Laptop,Electronics,3,264.09,2023-09-09,Maldives
729,445,Wendy Edwards,201,Smartphone,Electronics,1,392.08,2024-03-13,Algeria
730,951,Jason Fox,287,Microwave,Home Appliances,4,498.15,2023-12-16,Guernsey
731,324,Darlene Johnson,279,Toaster,Home Appliances,5,381.59,2023-07-31,Azerbaijan
732,708,Sara Sampson,281,Electric Kettle,Home Appliances,2,171.03,2023-08-12,Russian Federation
733,222,Larry Bennett,297,Smartphone,Electronics,3,29.88,2024-06-09,Oman
734,679,Cathy Rodriguez,223,Refrigerator,Home Appliances,1,348.39,2023-10-02,French Polynesia
735,578,Angela Chavez,235,Microwave,Home Appliances,1,551.58,2024-04-19,Japan
736,808,Patricia Morris,220,Camera,Electronics,5,985.42,2024-04-24,Barbados
737,383,Janet Cook,207,Blender,Home Appliances,4,943.02,2023-10-04,Zimbabwe
738,932,Jeremiah Vasquez,225,Smart Bulb,Electronics,4,165.53,2024-02-18,India
739,282,Ashley Fernandez,255,Camera,Electronics,2,974.65,2023-09-18,New Zealand
740,758,Jeremy Green,204,Heater,Home Appliances,5,272.61,2023-07-24,Barbados
741,685,Paula Smith,263,Washing Machine,Home Appliances,2,104.96,2023-08-22,Palau
742,755,Andrew Myers,219,Electric Kettle,Home Appliances,5,841.46,2024-03-23,Greenland
743,500,Kaylee Case,262,Smartphone,Electronics,3,13.78,2023-12-28,Jordan
744,513,Priscilla Floyd,269,Smartwatch,Electronics,5,485.53,2023-09-21,Afghanistan
745,493,Sabrina Olson,272,Smartphone,Electronics,2,179.12,2024-01-19,Vietnam
746,467,Eric Brown,282,Refrigerator,Home Appliances,4,845.33,2023-07-31,Haiti
747,647,Gina Randall,297,Coffee Maker,Home Appliances,4,494.21,2024-04-18,French Guiana
748,763,Julian Ponce,284,Refrigerator,Home Appliances,5,393.65,2023-09-08,French Southern Territories
749,812,Brian Barker,262,Coffee Maker,Home Appliances,3,194.72,2023-07-28,Turks and Caicos Islands
750,747,Collin Johnson,203,Smartwatch,Electronics,4,470.41,2024-03-31,Namibia
751,344,Arthur Fernandez MD,268,Smartwatch,Electronics,5,71.02,2024-05-14,Sudan
752,560,Alexis Morgan,243,Laptop,Electronics,3,810.1,2024-04-26,Saint Helena
753,143,Daniel Valdez,266,Electric Kettle,Home Appliances,2,558.07,2023-12-21,Wallis and Futuna
754,794,Kimberly Figueroa,229,Heater,Home Appliances,4,965.97,2024-06-19,Barbados
755,137,Katherine Smith,279,Electric Kettle,Home Appliances,2,481.5,2023-07-13,Ecuador
756,818,Alexis Chen,239,Printer,Electronics,1,507.08,2024-05-09,South Africa
757,199,Christopher Garza,213,Laptop,Electronics,4,181.15,2023-08-09,Luxembourg
758,709,Connie Brock,254,Television,Electronics,2,134.92,2023-11-04,Sudan
759,955,Miss Erika Daugherty,273,Refrigerator,Home Appliances,4,209.9,2024-01-24,Burundi
760,429,Rebecca Duran,275,Smart Bulb,Electronics,3,326.55,2023-09-01,Grenada
761,164,Charles Perry,289,Laptop,Electronics,4,560.8,2023-11-16,Mexico
762,268,Timothy Williams,212,Washing Machine,Home Appliances,5,463.58,2024-04-28,Tanzania
763,747,Paula Smith,262,Smart Bulb,Electronics,5,527.34,2023-07-27,Albania
764,107,Brandon Pearson,236,Refrigerator,Home Appliances,4,158.15,2023-12-04,Puerto Rico
765,926,Karen Martinez,218,Laptop,Electronics,5,781.75,2024-02-29,Faroe Islands
766,635,David Thompson,288,Heater,Home Appliances,3,879.11,2023-07-10,Nauru
767,284,Lisa Miller,238,Coffee Maker,Home Appliances,4,576.3,2023-11-08,Italy
768,104,Cheryl Downs,212,Blender,Home Appliances,2,282.66,2024-02-21,Guyana
769,983,Kimberly Robinson,298,Smart Bulb,Electronics,5,684.0,2024-02-24,Palestinian Territory
770,313,Cory Hogan,287,Blender,Home Appliances,4,890.68,2024-05-18,United States Minor Outlying Islands
771,585,Christopher Livingston Jr.,246,Vacuum Cleaner,Home Appliances,1,748.29,2023-10-14,Cote d'Ivoire
772,545,Luis Wu,258,Toaster,Home Appliances,1,344.49,2023-07-12,Bosnia and Herzegovina
773,858,Joshua Moore,203,Washing Machine,Home Appliances,3,844.42,2023-12-31,Malawi
774,218,David Wallace,274,Television,Electronics,2,307.48,2023-10-30,Italy
775,303,Stephanie Hall,214,Toaster,Home Appliances,3,731.51,2023-10-30,Denmark
776,200,Jason Gonzalez,228,Television,Electronics,4,219.28,2023-07-24,Latvia
777,699,Dr. Charles Reilly,258,Air Conditioner,Home Appliances,5,868.52,2023-09-03,Iceland
778,482,Nathan Chen,234,Router,Electronics,2,74.96,2023-09-12,Grenada
779,230,Keith Ramirez,214,Microwave,Home Appliances,5,880.54,2024-05-21,Lao People's Democratic Republic
780,569,Philip Robinson,237,Headphones,Electronics,2,876.43,2024-02-15,Cayman Islands
781,908,Tiffany Whitehead,273,Smartphone,Electronics,2,42.74,2024-01-26,Timor-Leste
782,335,Scott Burns,227,Camera,Electronics,2,281.24,2024-02-10,Lebanon
783,957,Adrian Patterson,231,Heater,Home Appliances,4,639.06,2023-09-30,Greece
784,544,Stephanie Vargas,219,Smartphone,Electronics,2,378.74,2024-06-14,Montenegro
785,105,Andrew Esparza,293,Microwave,Home Appliances,4,591.01,2024-04-19,Macedonia
786,134,James Pacheco,289,Toaster,Home Appliances,2,839.28,2024-05-09,Bolivia
787,563,Bradley Mullins DDS,252,Refrigerator,Home Appliances,3,37.18,2023-09-18,Bulgaria
788,467,Matthew Davis,261,Headphones,Electronics,5,782.03,2024-03-11,Gambia
789,265,Shannon Burgess,203,Television,Electronics,2,680.92,2023-12-19,Kyrgyz Republic
790,890,Michael Lopez,247,Coffee Maker,Home Appliances,5,29.85,2024-02-24,Kyrgyz Republic
791,820,Shannon Jones,288,Tablet,Electronics,2,650.9,2023-11-02,Malta
792,133,Paul Wolfe,278,Television,Electronics,3,612.26,2024-01-22,Montserrat
793,913,Michael Oliver,242,Washing Machine,Home Appliances,4,896.53,2024-04-06,Venezuela
794,156,Susan Cox,206,Air Conditioner,Home Appliances,3,226.03,2023-08-08,Hungary
795,474,Andrew Richardson,282,Heater,Home Appliances,5,403.18,2024-01-29,Romania
796,168,Patricia Taylor,242,Smartphone,Electronics,5,999.44,2023-09-26,Mauritania
797,216,Nancy Goodwin,289,Heater,Home Appliances,5,612.96,2023-09-15,Sao Tome and Principe
798,862,Erica Hurst,264,Refrigerator,Home Appliances,4,73.2,2024-03-16,Jamaica
799,383,Jake Chavez,264,Toaster,Home Appliances,3,268.54,2024-01-16,Switzerland
800,225,Joseph Bryan,237,Vacuum Cleaner,Home Appliances,2,522.12,2023-12-18,Nicaragua
801,476,Theresa Lamb,208,Smartphone,Electronics,5,410.06,2023-09-07,Uganda
802,568,James White,209,Microwave,Home Appliances,1,658.85,2023-08-07,Chad
803,382,Charles Hernandez,226,Washing Machine,Home Appliances,4,410.55,2024-01-14,Zambia
804,742,Jason Fleming,216,Smart Bulb,Electronics,5,817.85,2023-12-27,Guatemala
805,530,Matthew Carter,208,Vacuum Cleaner,Home Appliances,5,641.93,2023-07-04,Tunisia
806,921,Travis Newman,252,Toaster,Home Appliances,5,307.19,2024-02-05,Guam
807,771,Erin Watkins,289,Router,Electronics,2,300.85,2024-01-17,Tajikistan
808,661,Eric Anderson,239,Microwave,Home Appliances,3,727.93,2023-08-31,Somalia
809,366,Jacob Roberts,206,Camera,Electronics,1,230.03,2023-08-22,Guinea
810,391,Christopher Glass,291,Smartwatch,Electronics,4,790.21,2024-01-19,France
811,286,Sara Schwartz,285,Toaster,Home Appliances,3,589.71,2024-04-29,Cape Verde
812,265,Andrew Stewart,216,Refrigerator,Home Appliances,4,63.14,2023-12-14,Eritrea
813,478,Justin Johnson,240,Tablet,Electronics,2,505.47,2023-11-06,Cameroon
814,481,William Ferguson,215,Heater,Home Appliances,3,418.98,2024-06-17,Anguilla
815,514,Patricia Gould,240,Headphones,Electronics,2,349.24,2023-08-25,Albania
816,856,Katie Holland,237,Microwave,Home Appliances,3,863.77,2023-12-27,Ukraine
817,396,Nicole Mcknight,285,Laptop,Electronics,4,339.3,2023-08-22,South Georgia and the South Sandwich Islands
818,678,Tammy Morgan,214,Camera,Electronics,1,14.67,2024-04-05,Lesotho
819,141,Juan Parker,251,Vacuum Cleaner,Home Appliances,2,580.52,2024-02-20,Tajikistan
820,325,Brandon Brown,282,Tablet,Electronics,1,138.11,2023-09-09,Mozambique
821,639,Timothy Ramirez,202,Coffee Maker,Home Appliances,4,434.74,2023-07-28,Martinique
822,969,Michael Miller,265,Coffee Maker,Home Appliances,1,47.35,2023-11-26,Congo
823,602,Larry Harding,285,Camera,Electronics,1,893.09,2023-11-13,Indonesia
824,251,Jessica Hughes,201,Smartphone,Electronics,1,630.42,2023-10-14,Guatemala
825,459,Jeremy Hoffman,227,Television,Electronics,3,318.97,2024-04-03,Tuvalu
826,554,Jennifer Ramos,220,Printer,Electronics,5,592.78,2024-05-03,Saint Lucia
827,534,Jennifer Houston,276,Laptop,Electronics,1,305.22,2023-07-29,Cambodia
828,312,William Fox,242,Air Conditioner,Home Appliances,5,600.41,2023-07-21,Venezuela
829,704,Ann Ortiz,234,Coffee Maker,Home Appliances,2,349.31,2023-12-03,China
830,669,Keith Melendez,225,Toaster,Home Appliances,2,173.23,2023-09-06,Syrian Arab Republic
831,490,John Carson,238,Blender,Home Appliances,2,232.08,2024-05-15,Mozambique
832,411,Patrick Walker DDS,219,Television,Electronics,1,593.8,2023-10-06,French Southern Territories
833,755,Kaitlyn Valdez,236,Laptop,Electronics,3,714.0,2023-12-05,Christmas Island
834,603,Maria Johnson,297,Printer,Electronics,3,773.54,2023-10-11,Lithuania
835,168,Heidi Castillo,255,Smart Bulb,Electronics,1,665.35,2024-05-28,Eritrea
836,743,Valerie Cardenas,247,Smartphone,Electronics,1,422.61,2024-01-11,Saint Martin
837,689,David Perkins,218,Refrigerator,Home Appliances,5,260.21,2023-10-28,Kyrgyz Republic
838,999,Heather Brown,246,Television,Electronics,1,308.11,2023-12-05,Norfolk Island
839,464,Eddie Fowler,209,Router,Electronics,3,626.57,2024-01-11,Congo
840,884,Pamela George,221,Printer,Electronics,1,516.47,2024-01-23,Gibraltar
841,993,Ryan Marsh,234,Smartwatch,Electronics,1,786.91,2024-03-18,Qatar
842,804,Joseph Bell,218,Vacuum Cleaner,Home Appliances,5,207.75,2023-07-01,Burundi
843,630,Richard Jenkins,220,Heater,Home Appliances,2,364.34,2023-08-04,Cuba
844,258,Sandra Pope,271,Washing Machine,Home Appliances,2,49.01,2024-02-19,Portugal
845,951,Sarah Marquez,289,Vacuum Cleaner,Home Appliances,4,337.3,2024-04-14,Spain
846,216,Thomas Wilson,216,Smartphone,Electronics,1,907.81,2024-06-18,Andorra
847,591,Michael Taylor,256,Microwave,Home Appliances,1,781.73,2024-06-05,Nauru
848,635,Gloria Mckinney,203,Laptop,Electronics,3,647.89,2024-04-10,Suriname
849,221,Scott Thomas,229,Washing Machine,Home Appliances,3,469.63,2023-10-23,Brunei Darussalam
850,314,Blake Vazquez,214,Headphones,Electronics,1,853.73,2023-07-26,Andorra
851,893,Mr. Craig Johnson,284,Toaster,Home Appliances,4,741.15,2024-01-11,Namibia
852,160,Terry Williams,238,Smartphone,Electronics,1,853.48,2024-03-11,Algeria
853,872,Caleb Guzman,275,Camera,Electronics,3,895.58,2024-06-09,Cook Islands
854,289,Alyssa Thomas,295,Refrigerator,Home Appliances,3,816.81,2024-06-25,Fiji
855,693,Christopher Mason,293,Laptop,Electronics,4,406.25,2024-02-19,Dominican Republic
856,617,Annette Lane,201,Washing Machine,Home Appliances,4,693.0,2024-01-17,Cuba
857,832,Douglas Winters,268,Coffee Maker,Home Appliances,2,121.93,2023-06-27,Saint Kitts and Nevis
858,201,Tami York,260,Headphones,Electronics,1,421.87,2023-11-15,Qatar
859,703,Michael Rodriguez,245,Electric Kettle,Home Appliances,4,189.45,2023-11-20,Jamaica
860,319,Jennifer Juarez,240,Toaster,Home Appliances,5,38.53,2023-08-13,Lao People's Democratic Republic
861,212,Kathleen Ward,236,Tablet,Electronics,4,121.81,2024-01-28,Saint Helena
862,141,Johnny Cruz,258,Air Conditioner,Home Appliances,1,72.7,2024-02-14,Saint Pierre and Miquelon
863,419,Sarah Perez,252,Blender,Home Appliances,5,769.85,2023-10-16,Timor-Leste
864,538,Benjamin Randall,260,Camera,Electronics,5,527.87,2024-06-24,Philippines
865,476,Zachary Vasquez,213,Printer,Electronics,2,487.11,2023-11-26,Kazakhstan
866,635,Angela Thomas,251,Microwave,Home Appliances,5,893.14,2024-03-21,Namibia
867,204,Stephanie Jackson,246,Smartphone,Electronics,2,510.51,2023-09-11,Guadeloupe
868,305,Wanda Martinez,254,Air Conditioner,Home Appliances,2,84.12,2024-04-02,Luxembourg
869,385,Pamela Wheeler,296,Toaster,Home Appliances,2,337.59,2024-04-27,Spain
870,759,Heather Estrada,251,Blender,Home Appliances,5,230.48,2023-12-31,Madagascar
871,385,Jesse Martinez,262,Coffee Maker,Home Appliances,2,88.04,2024-01-05,Djibouti
872,743,Alyssa Rojas,208,Electric Kettle,Home Appliances,4,97.14,2024-01-05,Philippines
873,127,Janet Shelton,219,Air Conditioner,Home Appliances,3,127.52,2023-10-21,Niger
874,738,Billy Walton,298,Blender,Home Appliances,1,409.41,2024-01-03,Somalia
875,577,Matthew Henry,233,Router,Electronics,5,10.17,2024-01-22,Guam
876,928,Kimberly Cisneros,204,Smart Bulb,Electronics,5,641.16,2023-12-10,Turkmenistan
877,221,Ernest Bennett,258,Tablet,Electronics,3,369.71,2023-07-09,Antigua and Barbuda
878,281,Shannon Turner,290,Television,Electronics,4,338.65,2023-08-28,Liechtenstein
879,541,Mike Freeman,214,Toaster,Home Appliances,4,122.88,2024-02-01,Peru
880,602,Melissa Armstrong,260,Smartphone,Electronics,3,361.59,2024-01-30,Timor-Leste
881,260,Jenna Simpson,248,Heater,Home Appliances,5,380.15,2024-02-20,Philippines
882,461,Diane Brown,275,Smartphone,Electronics,2,497.5,2023-07-13,Brunei Darussalam
883,957,Robert Silva,297,Refrigerator,Home Appliances,3,614.74,2024-06-06,Nigeria
884,449,Jeffrey Braun,252,Laptop,Electronics,4,223.43,2023-11-09,Azerbaijan
885,777,David Collins,210,Camera,Electronics,1,759.58,2024-06-13,Portugal
886,167,Ashley Jackson,268,Smart Bulb,Electronics,1,774.42,2023-10-30,Argentina
887,571,Jenny Robertson,253,Air Conditioner,Home Appliances,5,956.63,2023-10-07,Angola
888,812,Alex Stewart,273,Tablet,Electronics,1,535.06,2023-11-24,Gibraltar
889,686,John Vazquez,226,Router,Electronics,4,840.43,2023-11-03,Luxembourg
890,614,Mary Jackson,238,Heater,Home Appliances,2,694.9,2023-11-14,Jordan
891,306,Ryan Cobb PhD,268,Headphones,Electronics,1,393.53,2023-09-17,France
892,371,Zachary Morales,228,Heater,Home Appliances,4,424.48,2024-02-23,Samoa
893,194,Laura Vargas,234,Smartwatch,Electronics,4,963.96,2023-07-22,Mongolia
894,920,Jessica Reed,209,Air Conditioner,Home Appliances,2,146.8,2024-03-05,Swaziland
895,409,Elizabeth Alvarado,240,Heater,Home Appliances,3,714.76,2023-09-11,Israel
896,511,Jose Powers,270,Television,Electronics,2,627.93,2023-09-04,Turkmenistan
897,119,Kelli Lopez,263,Toaster,Home Appliances,2,981.52,2023-09-16,Panama
898,943,Julie Giles,268,Router,Electronics,5,697.37,2024-05-05,New Zealand
899,973,Jessica Knight,280,Refrigerator,Home Appliances,3,566.66,2023-07-19,Maldives
900,305,Charles Hernandez,287,Heater,Home Appliances,3,878.7,2024-04-18,French Southern Territories
901,964,Fernando Greer,208,Blender,Home Appliances,5,115.41,2024-02-27,Costa Rica
902,966,Rodney Lucas,232,Microwave,Home Appliances,1,673.55,2024-03-18,Nepal
903,341,Brian Lee,231,Smartwatch,Electronics,2,983.7,2024-04-30,Sweden
904,417,Justin Graham,282,Microwave,Home Appliances,1,693.69,2024-06-11,Argentina
905,306,Chad Green,235,Vacuum Cleaner,Home Appliances,5,41.98,2024-03-07,Mayotte
906,280,Amanda Sharp,202,Refrigerator,Home Appliances,5,869.36,2023-07-17,Tokelau
907,185,Edward Brown,252,Router,Electronics,4,245.22,2024-06-08,Haiti
908,787,Ann Hahn,292,Blender,Home Appliances,4,393.68,2024-05-18,Burundi
909,341,Nicholas Fitzpatrick,266,Heater,Home Appliances,1,22.84,2024-03-09,Switzerland
910,694,Tara King,211,Vacuum Cleaner,Home Appliances,5,870.16,2023-09-26,Nepal
911,225,Emily Collier,294,Vacuum Cleaner,Home Appliances,3,757.56,2023-11-24,Sri Lanka
912,866,Taylor Robinson,213,Television,Electronics,3,454.33,2023-09-02,Croatia
913,381,David Lawrence,262,Headphones,Electronics,2,737.73,2024-01-19,Holy See (Vatican City State)
914,816,Emily Coleman,287,Printer,Electronics,1,434.22,2023-09-29,Fiji
